manipulated_export_path,manipulated_split,source,original_id,original_corpus,original_already_in_build,note
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000124907.tif,test,DEFACTO,000000124907,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000133634.tif,test,DEFACTO,000000133634,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000156846.tif,test,DEFACTO,000000156846,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000174421.tif,test,DEFACTO,000000174421,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000216449.tif,test,DEFACTO,000000216449,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000223754.tif,test,DEFACTO,000000223754,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000233040.tif,test,DEFACTO,000000233040,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000267028.tif,test,DEFACTO,000000267028,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000267699.tif,test,DEFACTO,000000267699,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000267815.tif,test,DEFACTO,000000267815,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000279777.tif,test,DEFACTO,000000279777,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000291841.tif,test,DEFACTO,000000291841,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000303670.tif,test,DEFACTO,000000303670,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000331524.tif,test,DEFACTO,000000331524,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000333831.tif,test,DEFACTO,000000333831,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000402621.tif,test,DEFACTO,000000402621,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000422583.tif,test,DEFACTO,000000422583,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000432522.tif,test,DEFACTO,000000432522,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000449403.tif,test,DEFACTO,000000449403,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000455691.tif,test,DEFACTO,000000455691,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000473199.tif,test,DEFACTO,000000473199,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000505934.tif,test,DEFACTO,000000505934,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000519558.tif,test,DEFACTO,000000519558,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000522129.tif,test,DEFACTO,000000522129,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000526165.tif,test,DEFACTO,000000526165,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000545082.tif,test,DEFACTO,000000545082,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000554541.tif,test,DEFACTO,000000554541,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000565684.tif,test,DEFACTO,000000565684,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/test/ai_edited/9_000000578002.tif,test,DEFACTO,000000578002,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000000321.tif,train,DEFACTO,000000000321,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000000419.tif,train,DEFACTO,000000000419,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000001311.tif,train,DEFACTO,000000001311,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000002434.tif,train,DEFACTO,000000002434,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000002881.tif,train,DEFACTO,000000002881,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000003192.tif,train,DEFACTO,000000003192,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000003782.tif,train,DEFACTO,000000003782,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000004622.tif,train,DEFACTO,000000004622,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000005502.tif,train,DEFACTO,000000005502,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000005906.tif,train,DEFACTO,000000005906,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000006066.tif,train,DEFACTO,000000006066,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000006432.tif,train,DEFACTO,000000006432,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000007298.tif,train,DEFACTO,000000007298,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000010817.tif,train,DEFACTO,000000010817,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000011205.tif,train,DEFACTO,000000011205,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000011754.tif,train,DEFACTO,000000011754,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000012345.tif,train,DEFACTO,000000012345,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000013844.tif,train,DEFACTO,000000013844,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000015552.tif,train,DEFACTO,000000015552,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000017095.tif,train,DEFACTO,000000017095,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000018535.tif,train,DEFACTO,000000018535,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000018661.tif,train,DEFACTO,000000018661,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000021387.tif,train,DEFACTO,000000021387,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000024032.tif,train,DEFACTO,000000024032,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000024436.tif,train,DEFACTO,000000024436,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000025777.tif,train,DEFACTO,000000025777,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000025820.tif,train,DEFACTO,000000025820,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000026602.tif,train,DEFACTO,000000026602,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000027842.tif,train,DEFACTO,000000027842,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000029942.tif,train,DEFACTO,000000029942,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000030565.tif,train,DEFACTO,000000030565,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000030992.tif,train,DEFACTO,000000030992,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000031041.tif,train,DEFACTO,000000031041,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000031078.tif,train,DEFACTO,000000031078,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000031135.tif,train,DEFACTO,000000031135,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000034235.tif,train,DEFACTO,000000034235,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000034491.tif,train,DEFACTO,000000034491,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000035411.tif,train,DEFACTO,000000035411,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000037624.tif,train,DEFACTO,000000037624,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000037727.tif,train,DEFACTO,000000037727,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000037814.tif,train,DEFACTO,000000037814,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000037932.tif,train,DEFACTO,000000037932,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000039022.tif,train,DEFACTO,000000039022,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000040304.tif,train,DEFACTO,000000040304,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000041247.tif,train,DEFACTO,000000041247,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000041398.tif,train,DEFACTO,000000041398,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000042086.tif,train,DEFACTO,000000042086,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000044810.tif,train,DEFACTO,000000044810,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000045128.tif,train,DEFACTO,000000045128,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000045270.tif,train,DEFACTO,000000045270,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000045678.tif,train,DEFACTO,000000045678,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000046014.tif,train,DEFACTO,000000046014,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000046869.tif,train,DEFACTO,000000046869,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000047405.tif,train,DEFACTO,000000047405,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000050263.tif,train,DEFACTO,000000050263,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000050350.tif,train,DEFACTO,000000050350,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000051454.tif,train,DEFACTO,000000051454,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000053892.tif,train,DEFACTO,000000053892,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000054337.tif,train,DEFACTO,000000054337,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000055478.tif,train,DEFACTO,000000055478,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000056119.tif,train,DEFACTO,000000056119,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000056287.tif,train,DEFACTO,000000056287,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000058268.tif,train,DEFACTO,000000058268,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000058658.tif,train,DEFACTO,000000058658,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000058681.tif,train,DEFACTO,000000058681,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000059874.tif,train,DEFACTO,000000059874,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000060324.tif,train,DEFACTO,000000060324,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000060378.tif,train,DEFACTO,000000060378,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000061459.tif,train,DEFACTO,000000061459,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000061585.tif,train,DEFACTO,000000061585,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000062210.tif,train,DEFACTO,000000062210,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000062311.tif,train,DEFACTO,000000062311,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000062491.tif,train,DEFACTO,000000062491,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000063035.tif,train,DEFACTO,000000063035,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000063866.tif,train,DEFACTO,000000063866,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000063939.tif,train,DEFACTO,000000063939,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000064121.tif,train,DEFACTO,000000064121,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000064760.tif,train,DEFACTO,000000064760,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000066003.tif,train,DEFACTO,000000066003,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000067077.tif,train,DEFACTO,000000067077,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000067568.tif,train,DEFACTO,000000067568,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000068912.tif,train,DEFACTO,000000068912,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000069018.tif,train,DEFACTO,000000069018,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000069675.tif,train,DEFACTO,000000069675,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000070321.tif,train,DEFACTO,000000070321,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000071667.tif,train,DEFACTO,000000071667,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000074412.tif,train,DEFACTO,000000074412,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000074638.tif,train,DEFACTO,000000074638,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000074964.tif,train,DEFACTO,000000074964,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000075527.tif,train,DEFACTO,000000075527,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000075560.tif,train,DEFACTO,000000075560,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000075726.tif,train,DEFACTO,000000075726,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000076364.tif,train,DEFACTO,000000076364,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000077990.tif,train,DEFACTO,000000077990,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000078085.tif,train,DEFACTO,000000078085,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000079783.tif,train,DEFACTO,000000079783,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000081842.tif,train,DEFACTO,000000081842,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000082731.tif,train,DEFACTO,000000082731,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000083036.tif,train,DEFACTO,000000083036,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000083117.tif,train,DEFACTO,000000083117,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000083136.tif,train,DEFACTO,000000083136,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000084259.tif,train,DEFACTO,000000084259,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000084273.tif,train,DEFACTO,000000084273,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000085781.tif,train,DEFACTO,000000085781,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000086378.tif,train,DEFACTO,000000086378,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000086988.tif,train,DEFACTO,000000086988,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000088315.tif,train,DEFACTO,000000088315,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000090138.tif,train,DEFACTO,000000090138,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000091523.tif,train,DEFACTO,000000091523,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000092041.tif,train,DEFACTO,000000092041,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000093904.tif,train,DEFACTO,000000093904,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000094651.tif,train,DEFACTO,000000094651,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000094863.tif,train,DEFACTO,000000094863,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000095562.tif,train,DEFACTO,000000095562,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000095569.tif,train,DEFACTO,000000095569,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000095736.tif,train,DEFACTO,000000095736,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000096754.tif,train,DEFACTO,000000096754,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000097032.tif,train,DEFACTO,000000097032,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000097218.tif,train,DEFACTO,000000097218,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000098046.tif,train,DEFACTO,000000098046,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000098563.tif,train,DEFACTO,000000098563,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000098641.tif,train,DEFACTO,000000098641,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000099086.tif,train,DEFACTO,000000099086,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000099099.tif,train,DEFACTO,000000099099,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000099907.tif,train,DEFACTO,000000099907,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000100303.tif,train,DEFACTO,000000100303,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000100438.tif,train,DEFACTO,000000100438,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000100973.tif,train,DEFACTO,000000100973,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000101837.tif,train,DEFACTO,000000101837,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000102133.tif,train,DEFACTO,000000102133,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000103462.tif,train,DEFACTO,000000103462,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000104021.tif,train,DEFACTO,000000104021,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000104621.tif,train,DEFACTO,000000104621,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000105114.tif,train,DEFACTO,000000105114,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000105444.tif,train,DEFACTO,000000105444,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000105520.tif,train,DEFACTO,000000105520,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000105685.tif,train,DEFACTO,000000105685,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000105804.tif,train,DEFACTO,000000105804,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000107482.tif,train,DEFACTO,000000107482,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000107620.tif,train,DEFACTO,000000107620,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000108042.tif,train,DEFACTO,000000108042,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000108101.tif,train,DEFACTO,000000108101,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000108395.tif,train,DEFACTO,000000108395,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000108599.tif,train,DEFACTO,000000108599,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000110997.tif,train,DEFACTO,000000110997,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000111889.tif,train,DEFACTO,000000111889,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000112497.tif,train,DEFACTO,000000112497,COCO train2017,True,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000112811.tif,train,DEFACTO,000000112811,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000115222.tif,train,DEFACTO,000000115222,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000115718.tif,train,DEFACTO,000000115718,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000121351.tif,train,DEFACTO,000000121351,COCO train2017,False,
/home/dheirav/Code/Deepfake_Detection/deepfake-project/dataset_builder/train/ai_edited/0_000000121570.tif,train,DEFACTO,000000121570,COCO train2017,False,
